WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
2602,26,2,OCTOBER,10,"18,22"
2602,26,2,NOVEMBER,11,"12,13"
2603,26,3,APRIL,4,"8,15"
2603,26,3,MAY,5,"13,20"
2603,26,3,JUNE,6,"10,17"
2603,26,3,JULY,7,"8,15"
2603,26,3,AUGUST,8,"12,19"
2603,26,3,SEPTEMBER,9,"9,16"
2603,26,3,OCTOBER,10,"21,"
2603,26,3,NOVEMBER,11,"11,"
2604,26,4,APRIL,4,"11,12"
2604,26,4,MAY,5,"9,10"
2604,26,4,JUNE,6,"13,14"
2604,26,4,JULY,7,"11,12"
2604,26,4,AUGUST,8,"8,9"
2604,26,4,SEPTEMBER,9,"12,13"
2604,26,4,OCTOBER,10,"10,11"
2604,26,4,NOVEMBER,11,"8,14"
2605,26,5,APRIL,4,"5,9"
2605,26,5,MAY,5,"3,6"
2605,26,5,JUNE,6,"3,4"
2605,26,5,JULY,7,"1, 30,2,31"
2605,26,5,AUGUST,8,"27,28"
2605,26,5,SEPTEMBER,9,"25,26"
2605,26,5,OCTOBER,10,"23,24"
2605,26,5,NOVEMBER,11,"15,18"
2606,26,6,APRIL,4,"10,18"
2606,26,6,MAY,5,"7,8"
2606,26,6,JUNE,6,"5,6"
2606,26,6,JULY,7,"3,5"
2606,26,6,AUGUST,8,"1, 29,2,30"
2606,26,6,SEPTEMBER,9,"27,30"
2606,26,6,OCTOBER,10,"25,28"
2606,26,6,NOVEMBER,11,"21,22"
2607,26,7,APRIL,4,"19,22"
2607,26,7,MAY,5,"14,16"
2607,26,7,JUNE,6,"7,11"
2607,26,7,JULY,7,"9,10"
2607,26,7,AUGUST,8,"5,6"
2607,26,7,SEPTEMBER,9,"3,4"
2607,26,7,OCTOBER,10,"1, 29,2,30"
2607,26,7,NOVEMBER,11,"25,26"
2608,26,8,APRIL,4,"16,17"
2608,26,8,MAY,5,"15,21"
2608,26,8,JUNE,6,"18,19"
2608,26,8,JULY,7,"16,17"
2608,26,8,AUGUST,8,"20,21"
2608,26,8,SEPTEMBER,9,"17,18"
2608,26,8,OCTOBER,10,"15,16"
2608,26,8,NOVEMBER,11,"19,20"
2609,26,9,APRIL,4,"23,24"
2609,26,9,MAY,5,"17,22"
2609,26,9,JUNE,6,"12,20"
2609,26,9,JULY,7,"18,19"
2609,26,9,AUGUST,8,"7,13"
2609,26,9,SEPTEMBER,9,"5,6"
2609,26,9,OCTOBER,10,"3,31,4"
2609,26,9,NOVEMBER,11,1
2610,26,10,APRIL,4,"25,26"
2610,26,10,MAY,5,"23,24"
2610,26,10,JUNE,6,"21,24"
2610,26,10,JULY,7,"22,23"
2610,26,10,AUGUST,8,"14,15"
2610,26,10,SEPTEMBER,9,"10,11"
2610,26,10,OCTOBER,10,"7,8"
2610,26,10,NOVEMBER,11,"4,5"
2701,27,1,APRIL,4,"1,2"
2701,27,1,MAY,5,"9,10"
2701,27,1,SEPTEMBER,9,"9,10"
2701,27,1,OCTOBER,10,"18,21"
2701,27,1,JUNE,6,"19,20"
2701,27,1,JULY,7,"30,31"
2702,27,2,AUGUST,8,"1,2"
2702,27,2,APRIL,4,"3,4"
2702,27,2,MAY,5,"13,14"
2702,27,2,JUNE,6,"21,24"
2702,27,2,OCTOBER,10,"22,23"
2702,27,2,SEPTEMBER,9,"11,12"
2703,27,3,APRIL,4,"5,8"
2703,27,3,AUGUST,8,"5,6"
2703,27,3,SEPTEMBER,9,"13,16"
2703,27,3,MAY,5,"15,16"
2703,27,3,OCTOBER,10,"24,25"
2703,27,3,JUNE,6,"25,26"
2704,27,4,AUGUST,8,"7,8"
2704,27,4,APRIL,4,"9,10"
2704,27,4,MAY,5,"17,20"
2704,27,4,SEPTEMBER,9,"17,18"
2704,27,4,JUNE,6,"27,28"
2704,27,4,OCTOBER,10,"28,29"
2705,27,5,JULY,7,"1,2"
2705,27,5,AUGUST,8,"9,12"
2705,27,5,APRIL,4,"11,12"
2705,27,5,SEPTEMBER,9,"19,20"
2705,27,5,MAY,5,"21,22"
2705,27,5,OCTOBER,10,"30,31"
2706,27,6,NOVEMBER,11,"1,4"
2706,27,6,JULY,7,"3,5"
2706,27,6,AUGUST,8,"13,14"
2706,27,6,APRIL,4,"15,16"
2706,27,6,MAY,5,"23,24"
2706,27,6,SEPTEMBER,9,"23,24"
2707,27,7,NOVEMBER,11,"5,6"
2707,27,7,JULY,7,"8,9"
2707,27,7,AUGUST,8,"15,16"
2707,27,7,APRIL,4,"17,18"
2707,27,7,SEPTEMBER,9,"25,26"
2707,27,7,MAY,5,"28,29"
2708,27,8,NOVEMBER,11,"7,8"
2708,27,8,JULY,7,"10,11"
2708,27,8,APRIL,4,"19,22"
2708,27,8,AUGUST,8,"19,20"
2708,27,8,SEPTEMBER,9,"27,30"
2708,27,8,MAY,5,"30,31"
2709,27,9,OCTOBER,10,"1,2"
2709,27,9,JUNE,6,"3,4"
2709,27,9,NOVEMBER,11,"11,12"
2709,27,9,JULY,7,"12,15"
2709,27,9,AUGUST,8,"21,22"
2709,27,9,APRIL,4,"23,24"
2710,27,10,OCTOBER,10,"3,4"
2710,27,10,JUNE,6,"5,6"
2710,27,10,NOVEMBER,11,"13,14"
2710,27,10,JULY,7,"16,17"
2710,27,10,AUGUST,8,"23,26"
2710,27,10,APRIL,4,"25,26"
2711,27,11,JUNE,6,"7,10"
2711,27,11,NOVEMBER,11,"15,18"
2711,27,11,JULY,7,"18,19"
2711,27,11,AUGUST,8,"27,28"
2711,27,11,APRIL,4,"29,30"
2711,27,11,OCTOBER,10,"7,8"
2712,27,12,MAY,5,"1,2"
2712,27,12,JUNE,6,"11,12"
2712,27,12,JULY,7,"22,23"
2712,27,12,AUGUST,8,"29,30"
2712,27,12,NOVEMBER,11,"19,20"
2712,27,12,OCTOBER,10,"9,10"
2713,27,13,MAY,5,"3,6"
2713,27,13,SEPTEMBER,9,"3,4"
2713,27,13,JUNE,6,"13,14"
2713,27,13,NOVEMBER,11,"21,22"
2713,27,13,JULY,7,"24,25"
2713,27,13,OCTOBER,10,"11,15"
2714,27,14,SEPTEMBER,9,"5,6"
2714,27,14,MAY,5,"7,8"
2714,27,14,OCTOBER,10,"16,17"
2714,27,14,JUNE,6,"17,18"
2714,27,14,JULY,7,"26,29"
2801,28,1,APRIL,4,"1,2"
2801,28,1,MAY,5,"3,6"
2801,28,1,JUNE,6,"7,10"
2801,28,1,JULY,7,"12,15"
2801,28,1,AUGUST,8,"15,16"
2801,28,1,SEPTEMBER,9,"19,20"
2801,28,1,OCTOBER,10,"24,25"
2802,28,2,APRIL,4,"3,4"
2802,28,2,MAY,5,"7,8"
2802,28,2,JUNE,6,"11,12"
2802,28,2,JULY,7,"16,17"
2802,28,2,AUGUST,8,"19,20"
2802,28,2,SEPTEMBER,9,"23,24"
2802,28,2,OCTOBER,10,"28,29"
2803,28,3,APRIL,4,"5,8"
2803,28,3,MAY,5,"9,10"
2803,28,3,JUNE,6,"13,14"
2803,28,3,JULY,7,"18,19"
2803,28,3,AUGUST,8,"21,22"
2803,28,3,SEPTEMBER,9,"25,26"
2803,28,3,OCTOBER,10,"30,31"
2804,28,4,APRIL,4,"9,10"
2804,28,4,MAY,5,"13,14"
2804,28,4,JUNE,6,"17,18"
2804,28,4,JULY,7,"22,23"
2804,28,4,AUGUST,8,"23,26"
2804,28,4,SEPTEMBER,9,"27,30"
2804,28,4,NOVEMBER,11,"1,4"
2805,28,5,APRIL,4,"11,12"
2805,28,5,MAY,5,"15,16"
2805,28,5,JUNE,6,"19,20"
2805,28,5,JULY,7,"24,25"
2805,28,5,AUGUST,8,"27,28"
2805,28,5,OCTOBER,10,"1,2"
2805,28,5,NOVEMBER,11,"5,6"
2806,28,6,APRIL,4,"15,16"
2806,28,6,MAY,5,"17,20"
2806,28,6,JUNE,6,"21,24"
2806,28,6,JULY,7,"26,29"
2806,28,6,AUGUST,8,"29,30"
2806,28,6,SEPTEMBER,9,","
2806,28,6,OCTOBER,10,"3,4"
2806,28,6,NOVEMBER,11,"7,8"
2807,28,7,APRIL,4,"17,18"
2807,28,7,MAY,5,"21,22"
2807,28,7,JUNE,6,"25,26"
2807,28,7,JULY,7,"30,31"
2807,28,7,SEPTEMBER,9,"3,4"
2807,28,7,OCTOBER,10,"7,8"
2807,28,7,NOVEMBER,11,"11,12"
2808,28,8,APRIL,4,"19,22"
2808,28,8,MAY,5,"23,24"
2808,28,8,JUNE,6,"27,28"
2808,28,8,AUGUST,8,"1,2"
2808,28,8,SEPTEMBER,9,"5,6"
2808,28,8,OCTOBER,10,"9,10"
2808,28,8,NOVEMBER,11,"13,14"
2809,28,9,APRIL,4,"22,23"
2809,28,9,MAY,5,"28,29"
2809,28,9,JULY,7,"1,2"
2809,28,9,AUGUST,8,"5,6"
2809,28,9,SEPTEMBER,9,"9,10"
2809,28,9,OCTOBER,10,"11,15"
2809,28,9,NOVEMBER,11,"15,18"
2810,28,10,APRIL,4,"25,26"
2810,28,10,MAY,5,"30,31"
2810,28,10,JULY,7,"3,5"
2810,28,10,AUGUST,8,"7,8"
2810,28,10,SEPTEMBER,9,"11,12"
2810,28,10,OCTOBER,10,"16,17"
2810,28,10,NOVEMBER,11,"19,20"
2811,28,11,APRIL,4,"29,30"
2811,28,11,JUNE,6,"3,4"
2811,28,11,JULY,7,"8,9"
2811,28,11,AUGUST,8,"9,12"
2811,28,11,SEPTEMBER,9,"13,16"
2811,28,11,OCTOBER,10,"18,21"
2811,28,11,NOVEMBER,11,"21,22"
2812,28,12,MAY,5,"1,2"
2812,28,12,JUNE,6,"5,6"
2812,28,12,JULY,7,"10,11"
2812,28,12,AUGUST,8,"13,14"
2812,28,12,SEPTEMBER,9,"17,18"
2812,28,12,OCTOBER,10,"22,23"
2901,29,1,APRIL,4,"1,2"
2901,29,1,MAY,5,"7,8"
2901,29,1,JUNE,6,"13,14"
2901,29,1,JULY,7,"22,23"
2901,29,1,AUGUST,8,"27,28"
2901,29,1,OCTOBER,10,"3,4"
2901,29,1,NOVEMBER,11,"11,12"
2902,29,2,APRIL,4,"3,4"
2902,29,2,MAY,5,"9,10"
2902,29,2,JUNE,6,"17,18"
2902,29,2,JULY,7,"24,25"
2902,29,2,AUGUST,8,"29,30"
2902,29,2,OCTOBER,10,"7,8"
2902,29,2,NOVEMBER,11,"13,14"
2903,29,3,APRIL,4,"5,8"
2903,29,3,MAY,5,"13,14"
2903,29,3,JUNE,6,"19,20"
2903,29,3,JULY,7,"26,29"
2903,29,3,SEPTEMBER,9,"3,4"
2903,29,3,OCTOBER,10,"9,10"
2903,29,3,NOVEMBER,11,"15,18"
2904,29,4,APRIL,4,"9,10"
2904,29,4,APRIL,4,"11,12"
2904,29,4,MAY,5,"15,16"
2904,29,4,JUNE,6,"21,24"
2904,29,4,JULY,7,"30,31"
2904,29,4,SEPTEMBER,9,"5,6"
2904,29,4,OCTOBER,10,"11,15"
2904,29,4,NOVEMBER,11,"19,20"
2905,29,5,MAY,5,"17,20"
2905,29,5,JUNE,6,"25,26"
2905,29,5,AUGUST,8,"1,2"
2905,29,5,SEPTEMBER,9,"9,10"
2905,29,5,OCTOBER,10,"16,17"
2905,29,5,NOVEMBER,11,"21,22"
2906,29,6,APRIL,4,"15,16"
2906,29,6,APRIL,4,"17,18"
2906,29,6,MAY,5,"21,22"
2906,29,6,JUNE,6,"27,28"
2906,29,6,AUGUST,8,"5,6"
2906,29,6,SEPTEMBER,9,"11,12"
2906,29,6,OCTOBER,10,"18,21"
2907,29,7,MAY,5,"23,24"
2907,29,7,JULY,7,"1,2"
2907,29,7,AUGUST,8,"7,8"
2907,29,7,SEPTEMBER,9,"13,16"
2907,29,7,OCTOBER,10,"22,23"
2908,29,8,APRIL,4,"19,22"
2908,29,8,MAY,5,"28,29"
2908,29,8,JULY,7,"3,5"
2908,29,8,AUGUST,8,"9,12"
2908,29,8,SEPTEMBER,9,"17,18"
2908,29,8,OCTOBER,10,"24,25"
2909,29,9,APRIL,4,"23,24"
2909,29,9,MAY,5,"30,31"
2909,29,9,JULY,7,"8,9"
2909,29,9,AUGUST,8,"13,14"
2909,29,9,SEPTEMBER,9,"19,20"
2909,29,9,OCTOBER,10,"28,29"
2910,29,10,APRIL,4,"25,26"
2910,29,10,JUNE,6,"3,4"
2910,29,10,JULY,7,"10,11"
2910,29,10,AUGUST,8,"15,16"
2910,29,10,SEPTEMBER,9,"23,24"
2910,29,10,OCTOBER,10,"30,31"
2911,29,11,APRIL,4,"29,30"
2911,29,11,JUNE,6,"5,6"
2911,29,11,JULY,7,"12,15"
2911,29,11,AUGUST,8,"19,20"
2911,29,11,SEPTEMBER,9,"25,26"
2911,29,11,NOVEMBER,11,"1,4"
2912,29,12,MAY,5,"1,2"
2912,29,12,JUNE,6,"7,10"
2912,29,12,JULY,7,"16,17"
2912,29,12,AUGUST,8,"21,22"
2912,29,12,SEPTEMBER,9,"27,30"
2912,29,12,NOVEMBER,11,"5,6"
2913,29,13,MAY,5,"3,6"
2913,29,13,JUNE,6,"11,12"
2913,29,13,JULY,7,"18,19"
2913,29,13,AUGUST,8,"23,26"
2913,29,13,OCTOBER,10,"1,2"
2913,29,13,NOVEMBER,11,"7,8"
3001,30,1,APRIL,4,"5,8"
3001,30,1,MAY,5,"15,16"
3001,30,1,JUNE,6,"25,26"
3001,30,1,SEPTEMBER,9,"13,16"
3001,30,1,OCTOBER,10,"24,25"
3001,30,1,AUGUST,8,"5,6"
3002,30,2,AUGUST,8,"1,2"
3002,30,2,APRIL,4,"3,4"
3002,30,2,MAY,5,"13,14"
3002,30,2,JUNE,6,"21,24"
3002,30,2,SEPTEMBER,9,"11,12"
3002,30,2,OCTOBER,10,"22,23"
3003,30,3,APRIL,4,"9,10"
3003,30,3,MAY,5,"17,20"
3003,30,3,JUNE,6,"27,28"
3003,30,3,SEPTEMBER,9,"17,18"
3003,30,3,OCTOBER,10,"28,29"
3003,30,3,AUGUST,8,"7,8"
3004,30,4,JULY,7,"1,2"
3004,30,4,APRIL,4,"11,12"
3004,30,4,MAY,5,"21,22"
3004,30,4,SEPTEMBER,9,"19,20"
3004,30,4,OCTOBER,10,"30,31"
3004,30,4,AUGUST,8,"9,12"
3005,30,5,NOVEMBER,11,"1,4"
3005,30,5,APRIL,4,"15,16"
3005,30,5,MAY,5,"23,24"
3005,30,5,AUGUST,8,"13,14"
3005,30,5,SEPTEMBER,9,"23,24"
3005,30,5,JULY,7,"3,5"
3006,30,6,APRIL,4,"17,18"
3006,30,6,MAY,5,"28,29"
3006,30,6,AUGUST,8,"15,16"
3006,30,6,SEPTEMBER,9,"25,26"
3006,30,6,NOVEMBER,11,"5,6"
3006,30,6,JULY,7,"8,9"
3007,30,7,APRIL,4,"19,22"
3007,30,7,MAY,5,"30,31"
3007,30,7,JULY,7,"10,11"
3007,30,7,AUGUST,8,"19,20"
3007,30,7,SEPTEMBER,9,"27,30"
3007,30,7,NOVEMBER,11,"7,8"
3008,30,8,OCTOBER,10,"1,2"
3008,30,8,JUNE,6,"3,4"
3008,30,8,APRIL,4,"23,24"
3008,30,8,NOVEMBER,11,"11,12"
3008,30,8,JULY,7,"12,15"
3008,30,8,AUGUST,8,"21,22"
3009,30,9,JUNE,6,"5,6"
3009,30,9,APRIL,4,"25,26"
3009,30,9,NOVEMBER,11,"13,14"
3009,30,9,JULY,7,"16,17"
3009,30,9,AUGUST,8,"23,26"
3009,30,9,OCTOBER,10,"3,4"
3010A,30,10A,APRIL,4,"29,30"
3010A,30,10A,JUNE,6,"7,10"
3010A,30,10A,JULY,7,"18,19"
3010A,30,10A,AUGUST,8,"27,28"
3010A,30,10A,OCTOBER,10,"7,8"
3010A,30,10A,NOVEMBER,11,"15,18"
3010B,30,10B,MAY,5,"1,2"
3010B,30,10B,JUNE,6,"11,12"
3010B,30,10B,JULY,7,"22,23"
3010B,30,10B,AUGUST,8,"29,30"
3010B,30,10B,OCTOBER,10,"9,10"
3010B,30,10B,NOVEMBER,11,"19,20"
3011,30,11,MAY,5,"3,6"
3011,30,11,SEPTEMBER,9,"3,4"
3011,30,11,JUNE,6,"13,14"
3011,30,11,OCTOBER,10,"11,15"
3011,30,11,NOVEMBER,11,"21,22"
3011,30,11,JULY,7,"24,25"
3012,30,12,MAY,5,"7,8"
3012,30,12,OCTOBER,10,"15,16"
3012,30,12,JUNE,6,"17,18"
3012,30,12,NOVEMBER,11,"21,22"
3012,30,12,JULY,7,"26,29"
3012,30,12,SEPTEMBER,9,"5,6"
3013,30,13,APRIL,4,"1,2"
3013,30,13,MAY,5,"9,10"
3013,30,13,JUNE,6,"19,20"
3013,30,13,OCTOBER,10,"18,21"
3013,30,13,JULY,7,"30,31"
3013,30,13,SEPTEMBER,9,"9,10"
3101,31,1,APRIL,4,"1,29,2,30"
3101,31,1,MAY,5,"28,29"
3101,31,1,JUNE,6,"25,26"
3101,31,1,JULY,7,"24,25"
3101,31,1,AUGUST,8,"21,22"
3101,31,1,SEPTEMBER,9,"19,20"
3101,31,1,OCTOBER,10,"18,21"
3101,31,1,NOVEMBER,11,"15,18"
3102,31,2,APRIL,4,"3,4"
3102,31,2,MAY,5,"1,30,2,31"
3102,31,2,JUNE,6,"27,28"
3102,31,2,JULY,7,"26,29"
3102,31,2,AUGUST,8,"23,26"
3102,31,2,SEPTEMBER,9,"23,24"
3102,31,2,OCTOBER,10,"22,23"
3102,31,2,NOVEMBER,11,"19,20"
3103,31,3,APRIL,4,"5,8"
3103,31,3,MAY,5,"3,6"
3103,31,3,JUNE,6,"3,4"
3103,31,3,JULY,7,"1, 30,2, 31"
3103,31,3,AUGUST,8,"27,28"
3103,31,3,SEPTEMBER,9,"25,26"
3103,31,3,OCTOBER,10,"24,25"
3103,31,3,NOVEMBER,11,"21,22"
3104,31,4,APRIL,4,"9,10"
3104,31,4,MAY,5,"7,8"
3104,31,4,JUNE,6,"5,6"
3104,31,4,JULY,7,"3,5"
3104,31,4,AUGUST,8,"1, 29,2, 30"
3104,31,4,SEPTEMBER,9,"27,30"
3104,31,4,OCTOBER,10,"28,29"
3104,31,4,NOVEMBER,11,","
3105,31,5,APRIL,4,"11,12"
3105,31,5,MAY,5,"9,10"
3105,31,5,JUNE,6,"7,10"
3105,31,5,JULY,7,"8,9"
3105,31,5,AUGUST,8,"5,6"
3105,31,5,SEPTEMBER,9,"3,4"
3105,31,5,OCTOBER,10,"1, 30,2, 31"
3105,31,5,NOVEMBER,11,","
3106,31,6,APRIL,4,"15,16"
3106,31,6,MAY,5,"13,14"
3106,31,6,JUNE,6,"11,12"
3106,31,6,JULY,7,"10,11"
3106,31,6,AUGUST,8,"7,8"
3106,31,6,SEPTEMBER,9,"5,6"
3106,31,6,OCTOBER,10,"3,4"
3106,31,6,NOVEMBER,11,"1,4"
3107,31,7,APRIL,4,"17,18"
3107,31,7,MAY,5,"15,16"
3107,31,7,JUNE,6,"13,14"
3107,31,7,JULY,7,"12,15"
3107,31,7,AUGUST,8,"9,12"
3107,31,7,SEPTEMBER,9,"9,10"
3107,31,7,OCTOBER,10,"7,8"
3107,31,7,NOVEMBER,11,"5,6"
3108,31,8,APRIL,4,"19,22"
3108,31,8,MAY,5,"17,20"
3108,31,8,JUNE,6,"17,18"
3108,31,8,JULY,7,"16,17"
3108,31,8,AUGUST,8,"13,14"
3108,31,8,SEPTEMBER,9,"11,12"
3108,31,8,OCTOBER,10,"9,10"
3108,31,8,NOVEMBER,11,"7,8"
3109,31,9,APRIL,4,"23,24"
3109,31,9,MAY,5,"21,22"
3109,31,9,JUNE,6,"19,20"
3109,31,9,JULY,7,"18,19"
3109,31,9,AUGUST,8,"15,16"
3109,31,9,SEPTEMBER,9,"13,16"
3109,31,9,OCTOBER,10,"11,15"
3109,31,9,NOVEMBER,11,"11,12"
3110,31,10,APRIL,4,"25,26"
3110,31,10,MAY,5,"23,24"
3110,31,10,JUNE,6,"21,24"
3110,31,10,JULY,7,"22,23"
3110,31,10,AUGUST,8,"19,20"
3110,31,10,SEPTEMBER,9,"17,18"
3110,31,10,OCTOBER,10,"16,17"
3110,31,10,NOVEMBER,11,"13,14"
3201,32,1,APRIL,4,"1,2"
3201,32,1,MAY,5,"21,22"
3201,32,1,JULY,7,"12,15"
3201,32,1,SEPTEMBER,9,"3,4"
3201,32,1,OCTOBER,10,"24,25"
3202,32,2,APRIL,4,"3,4"
3202,32,2,MAY,5,"23,24"
3202,32,2,JULY,7,"16,17"
3202,32,2,SEPTEMBER,9,"5,6"
3202,32,2,OCTOBER,10,"28,29"
3203,32,3,APRIL,4,"5,8"
3203,32,3,MAY,5,"28,29"
3203,32,3,JULY,7,"18,19"
3203,32,3,SEPTEMBER,9,"9,10"
3203,32,3,OCTOBER,10,"30,31"
3204,32,4,APRIL,4,"9,10"
3204,32,4,MAY,5,"30,31"
3204,32,4,JULY,7,"22,23"
3204,32,4,SEPTEMBER,9,"11,12"
3204,32,4,NOVEMBER,11,"1,4"
3205,32,5,APRIL,4,"11,12"
3205,32,5,JUNE,6,"3,4"
3205,32,5,JULY,7,"24,25"
3205,32,5,SEPTEMBER,9,"13,16"
3205,32,5,NOVEMBER,11,"5,6"
3206,32,6,APRIL,4,"15,16"
3206,32,6,JUNE,6,"5,6"
3206,32,6,JULY,7,"26,29"
3206,32,6,SEPTEMBER,9,"17,18"
3206,32,6,NOVEMBER,11,"7,8"
3207,32,7,APRIL,4,"17,18"
3207,32,7,JUNE,6,"7,10"
3207,32,7,JULY,7,"30,31"
3207,32,7,SEPTEMBER,9,"19,20"
3207,32,7,NOVEMBER,11,"11,12"
3208,32,8,APRIL,4,"19,22"
3208,32,8,JUNE,6,"11,12"
3208,32,8,AUGUST,8,"1,2"
3208,32,8,SEPTEMBER,9,"23,24"
3208,32,8,NOVEMBER,11,"13,14"
3209,32,9,APRIL,4,"23,24"
3209,32,9,JUNE,6,"13,14"
3209,32,9,AUGUST,8,"5,6"
3209,32,9,SEPTEMBER,9,"25,26"
3209,32,9,NOVEMBER,11,"15,18"
3210,32,10,APRIL,4,"25,26"
3210,32,10,JUNE,6,"17,18"
3210,32,10,AUGUST,8,"7,8"
3210,32,10,SEPTEMBER,9,"27,30"
3210,32,10,NOVEMBER,11,"19,20"
3211,32,11,APRIL,4,"29,30"
3211,32,11,JUNE,6,"19,20"
3211,32,11,AUGUST,8,"9,12"
3211,32,11,OCTOBER,10,"1,2"
3211,32,11,NOVEMBER,11,"21,22"
3212,32,12,MAY,5,"1,2"
3212,32,12,JUNE,6,"21,24"
3212,32,12,AUGUST,8,"13,14"
3212,32,12,OCTOBER,10,"3,4"
3213,32,13,MAY,5,"3,6"
3213,32,13,JUNE,6,"25,26"
3213,32,13,AUGUST,8,"15,16"
3213,32,13,OCTOBER,10,"7,8"
3214,32,14,MAY,5,"7,8"
3214,32,14,JUNE,6,"27,28"
3214,32,14,AUGUST,8,"19,20"
3214,32,14,OCTOBER,10,"9,10"
3215,32,15,MAY,5,"9,10"
3215,32,15,JULY,7,"1,2"
3215,32,15,AUGUST,8,"21,22"
3215,32,15,OCTOBER,10,"11,15"
3216,32,16,MAY,5,"13,14"
3216,32,16,JULY,7,"3,5"
3216,32,16,AUGUST,8,"23,26"
3216,32,16,OCTOBER,10,"16,17"
3217,32,17,MAY,5,"15,16"
3217,32,17,JULY,7,"8,9"
3217,32,17,AUGUST,8,"27,28"
3217,32,17,OCTOBER,10,"18,21"
3218,32,18,MAY,5,"17,20"
3218,32,18,JULY,7,"10,11"
3218,32,18,AUGUST,8,"29,30"
3218,32,18,OCTOBER,10,"22,23"
3301,33,1,APRIL,4,"1,2"
3301,33,1,MAY,5,"7,8"
3301,33,1,JUNE,6,"13,14"
3301,33,1,JULY,7,"22,23"
3301,33,1,AUGUST,8,"27,28"
3301,33,1,OCTOBER,10,"3,4"
3301,33,1,NOVEMBER,11,"11,12"
3302,33,2,APRIL,4,"3,4"
3302,33,2,MAY,5,"9,10"
3302,33,2,JUNE,6,"17,18"
3302,33,2,JULY,7,"24,25"
3302,33,2,AUGUST,8,"29,30"
3302,33,2,OCTOBER,10,"7,8"
3302,33,2,NOVEMBER,11,"13,14"
3303,33,3,APRIL,4,"5,8"
3303,33,3,MAY,5,"13,14"
3303,33,3,JUNE,6,"19,20"
3303,33,3,JULY,7,"26,29"
3303,33,3,SEPTEMBER,9,"3,4"
3303,33,3,OCTOBER,10,"9,10"
3303,33,3,NOVEMBER,11,"15,18"
3304,33,4,APRIL,4,"9,10"
3304,33,4,MAY,5,"15,16"
3304,33,4,JUNE,6,"21,24"
3304,33,4,JULY,7,"30,31"
3304,33,4,SEPTEMBER,9,"5,6"
3304,33,4,OCTOBER,10,"11,15"
3304,33,4,NOVEMBER,11,"19,20"
3305,33,5,APRIL,4,"11,12"
3305,33,5,MAY,5,"17,20"
3305,33,5,JUNE,6,"25,26"
3305,33,5,AUGUST,8,"1,2"
3305,33,5,SEPTEMBER,9,"9,10"
3305,33,5,OCTOBER,10,"16,17"
3305,33,5,NOVEMBER,11,"21,22"
3306,33,6,APRIL,4,"15,16"
3306,33,6,MAY,5,"21,22"
3306,33,6,JUNE,6,"27,28"
3306,33,6,AUGUST,8,"5,6"
3306,33,6,SEPTEMBER,9,"11,12"
3306,33,6,OCTOBER,10,"18,21"
3307,33,7,APRIL,4,"17,18"
3307,33,7,MAY,5,"23,24"
3307,33,7,JULY,7,"1,2"
3307,33,7,AUGUST,8,"7,8"
3307,33,7,SEPTEMBER,9,"13,16"
3307,33,7,OCTOBER,10,"22,23"
3308,33,8,APRIL,4,"19,22"
3308,33,8,MAY,5,"28,29"
3308,33,8,JULY,7,"3,5"
3308,33,8,AUGUST,8,"9,12"
3308,33,8,SEPTEMBER,9,"17,18"
3308,33,8,OCTOBER,10,"24,25"
3309,33,9,APRIL,4,"23,24"
3309,33,9,MAY,5,"30,31"
3309,33,9,JULY,7,"8,9"
3309,33,9,AUGUST,8,"13,14"
3309,33,9,SEPTEMBER,9,"19,20"
3309,33,9,OCTOBER,10,"28,29"
3310,33,10,APRIL,4,"25,26"
3310,33,10,JUNE,6,"3,4"
3310,33,10,JULY,7,"10,11"
3310,33,10,AUGUST,8,"15,16"
3310,33,10,SEPTEMBER,9,"23,24"
3310,33,10,OCTOBER,10,"30,31"
3311,33,11,APRIL,4,"29,30"
3311,33,11,JUNE,6,"5,6"
3311,33,11,JULY,7,"12,15"
3311,33,11,AUGUST,8,"19,20"
3311,33,11,SEPTEMBER,9,"25,26"
3311,33,11,NOVEMBER,11,"1,4"
3312,33,12,MAY,5,"1,2"
3312,33,12,JUNE,6,"7,10"
3312,33,12,JULY,7,"16,17"
3312,33,12,AUGUST,8,"21,22"
3312,33,12,SEPTEMBER,9,"27,30"
3312,33,12,NOVEMBER,11,"5,6"
3313,33,13,MAY,5,"3,6"
3313,33,13,JUNE,6,"11,12"
3313,33,13,JULY,7,"18,19"
3313,33,13,AUGUST,8,"23,26"
3313,33,13,OCTOBER,10,"1,2"
3313,33,13,NOVEMBER,11,"7,8"
3401,34,1,APRIL,4,"1,2"
3401,34,1,JUNE,6,"3,4"
3401,34,1,AUGUST,8,"5,6"
3401,34,1,OCTOBER,10,"7,8"
3402,34,2,APRIL,4,"3,4"
3402,34,2,JUNE,6,"5,6"
3402,34,2,AUGUST,8,"7,8"
3402,34,2,OCTOBER,10,"9,10"
3403,34,3,APRIL,4,"5,8"
3403,34,3,JUNE,6,"7,10"
3403,34,3,AUGUST,8,"9,12"
3403,34,3,OCTOBER,10,"11,15"
3404,34,4,APRIL,4,"9,10"
3404,34,4,JUNE,6,"11,12"
3404,34,4,AUGUST,8,"13,14"
3404,34,4,OCTOBER,10,"16,17"
3405,34,5,APRIL,4,"11,12"
3405,34,5,JUNE,6,"13,14"
