WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
3509,35,09,JULY,7,"13,14"
3509,35,09,AUGUST,8,"12,13"
3509,35,09,SEPTEMBER,9,"14,15"
3509,35,09,OCTOBER,10,"15,16"
3509,35,09,NOVEMBER,11,"16,17"
3510,35,10,JUNE,6,"12,15"
3510,35,10,JULY,7,"15,16"
3510,35,10,AUGUST,8,"14,17"
3510,35,10,SEPTEMBER,9,"16,17"
3510,35,10,OCTOBER,10,"19,20"
3510,35,10,NOVEMBER,11,"18,19"
3511,35,11,JUNE,6,"16,17"
3511,35,11,JULY,7,"17,20"
3511,35,11,AUGUST,8,"18,19"
3511,35,11,SEPTEMBER,9,"18,21"
3511,35,11,OCTOBER,10,"21,22"
3601,36,01,MAY,5,"18,19"
3601,36,01,JUNE,6,"18,19"
3601,36,01,JULY,7,"21,22"
3601,36,01,AUGUST,8,"20,21"
3601,36,01,SEPTEMBER,9,"22,23"
3601,36,01,OCTOBER,10,"23,26"
3602,36,02,MAY,5,"20,21"
3602,36,02,JUNE,6,"22,23"
3602,36,02,JULY,7,"23,24"
3602,36,02,AUGUST,8,"24,25"
3602,36,02,SEPTEMBER,9,"24,25"
3602,36,02,OCTOBER,10,"27,28"
3603,36,03,MAY,5,"22,26"
3603,36,03,JUNE,6,"24,25"
3603,36,03,JULY,7,"27,28"
3603,36,03,AUGUST,8,"26,27"
3603,36,03,SEPTEMBER,9,"28,29"
3603,36,03,OCTOBER,10,"29,30"
3604,36,04,MAY,5,"27,28"
3604,36,04,JUNE,6,"26,29"
3604,36,04,JULY,7,"29,30"
3604,36,04,AUGUST,8,"28,31"
3604,36,04,SEPTEMBER,9,30
3604,36,04,OCTOBER,10,1
3604,36,04,NOVEMBER,11,"2,3"
3605,36,05,MAY,5,29
3605,36,05,JUNE,6,"1,30"
3605,36,05,JULY,7,"1,31"
3605,36,05,AUGUST,8,3
3605,36,05,SEPTEMBER,9,"1,2"
3605,36,05,OCTOBER,10,"2,5"
3605,36,05,NOVEMBER,11,"4,5"
3606,36,06,JUNE,6,"2,3"
3606,36,06,JULY,7,"2,6"
3606,36,06,AUGUST,8,"4,5"
3606,36,06,SEPTEMBER,9,"3,4"
3606,36,06,OCTOBER,10,"6,7"
3606,36,06,NOVEMBER,11,"6,9"
3607,36,07,JUNE,6,"4,5"
3607,36,07,JULY,7,"7,8"
3607,36,07,AUGUST,8,"6,7"
3607,36,07,SEPTEMBER,9,"8,9"
3607,36,07,OCTOBER,10,"8,9"
3607,36,07,NOVEMBER,11,"10,11"
3608,36,08,JUNE,6,"8,9"
3608,36,08,JULY,7,"9,10"
3608,36,08,AUGUST,8,"10,11"
3608,36,08,SEPTEMBER,9,"10,11"
3608,36,08,OCTOBER,10,"13,14"
3608,36,08,NOVEMBER,11,"12,13"
3609,36,09,JUNE,6,"10,11"
3609,36,09,JULY,7,"13,14"
3609,36,09,AUGUST,8,"12,13"
3609,36,09,SEPTEMBER,9,"14,15"
3609,36,09,OCTOBER,10,"15,16"
3609,36,09,NOVEMBER,11,"16,17"
3610,36,10,JUNE,6,"12,15"
3610,36,10,JULY,7,"15,16"
3610,36,10,AUGUST,8,"14,17"
3610,36,10,SEPTEMBER,9,"16,17"
3610,36,10,OCTOBER,10,"19,20"
3610,36,10,NOVEMBER,11,"18,19"
3611,36,11,JUNE,6,"16,17"
3611,36,11,JULY,7,"17,20"
3611,36,11,AUGUST,8,"18,19"
3611,36,11,SEPTEMBER,9,"18,21"
3611,36,11,OCTOBER,10,"21,22"
3611,36,11,NOVEMBER,11,"20,23"
3701,37,01,JUNE,6,"16,17"
3701,37,01,JULY,7,"27,28"
3701,37,01,SEPTEMBER,9,"3,4"
3701,37,01,OCTOBER,10,"15,16"
3702,37,02,JUNE,6,"18,19"
3702,37,02,JULY,7,"29,30"
3702,37,02,SEPTEMBER,9,"8,9"
3702,37,02,OCTOBER,10,"19,20"
3704,37,04,JUNE,6,"24,25"
3704,37,04,AUGUST,8,"4,5"
3705,37,05,MAY,5,"18,19"
3705,37,05,JUNE,6,"26,29"
3705,37,05,AUGUST,8,"6,7"
3705,37,05,SEPTEMBER,9,"16,17"
3705,37,05,OCTOBER,10,"27,28"
3706,37,06,MAY,5,"20,21"
3706,37,06,JUNE,6,30
3706,37,06,JULY,7,1
3706,37,06,AUGUST,8,"10,11"
3706,37,06,SEPTEMBER,9,"18,21"
3706,37,06,OCTOBER,10,"29,30"
3707,37,07,MAY,5,"22,26"
3707,37,07,JULY,7,"2,6"
3707,37,07,AUGUST,8,"12,13"
3707,37,07,SEPTEMBER,9,"22,23"
3707,37,07,NOVEMBER,11,"2,3"
3708,37,08,MAY,5,"27,28"
3708,37,08,JULY,7,"7,8"
3708,37,08,AUGUST,8,"14,17"
3708,37,08,SEPTEMBER,9,"24,25"
3708,37,08,NOVEMBER,11,"4,5"
3709,37,09,MAY,5,29
3709,37,09,JUNE,6,1
3709,37,09,JULY,7,"9,10"
3709,37,09,AUGUST,8,"18,19"
3709,37,09,SEPTEMBER,9,"28,29"
3709,37,09,NOVEMBER,11,"6,9"
3710,37,10,JUNE,6,"2,3"
3710,37,10,JULY,7,"13,14"
3710,37,10,AUGUST,8,"20,21"
3710,37,10,SEPTEMBER,9,30
3710,37,10,OCTOBER,10,1
3710,37,10,NOVEMBER,11,"10,11"
3711,37,11,JUNE,6,"4,5"
3711,37,11,JULY,7,"15,16"
3711,37,11,AUGUST,8,"24,25"
3711,37,11,OCTOBER,10,"2,5"
3711,37,11,NOVEMBER,11,"12,13"
3712,37,12,JUNE,6,"8,9"
3712,37,12,JULY,7,"17,20"
3712,37,12,AUGUST,8,"26,27"
3712,37,12,OCTOBER,10,"6,7"
3712,37,12,NOVEMBER,11,"16,17"
3713,37,13,JUNE,6,"10,11"
3713,37,13,JULY,7,"21,22"
3713,37,13,AUGUST,8,"28,31"
3713,37,13,OCTOBER,10,"8,9"
3713,37,13,NOVEMBER,11,"18,19"
3714,37,14,JUNE,6,"12,15"
3714,37,14,JULY,7,"23,24"
3714,37,14,SEPTEMBER,9,"1,2"
3714,37,14,OCTOBER,10,"13,14"
3801,38,01,MAY,5,"18,19"
3801,38,01,JUNE,6,"24,25"
3801,38,01,AUGUST,8,"4,5"
3801,38,01,SEPTEMBER,9,"14,15"
3801,38,01,OCTOBER,10,"27,28"
3802,38,02,MAY,5,"18,19"
3802,38,02,JUNE,6,"24,25"
3802,38,02,AUGUST,8,"4,5"
3802,38,02,SEPTEMBER,9,"14,15"
3802,38,02,OCTOBER,10,"29,30"
3803,38,03,JUNE,6,"26,29"
3803,38,03,AUGUST,8,"6,7"
3803,38,03,SEPTEMBER,9,"16,17"
3803,38,03,NOVEMBER,11,"2,3"
3804,38,04,MAY,5,"20,21"
3804,38,04,JUNE,6,"26,29"
3804,38,04,AUGUST,8,"6,7"
3804,38,04,SEPTEMBER,9,"16,17"
3804,38,04,NOVEMBER,11,"4,5"
3805,38,05,MAY,5,"20,21"
3805,38,05,JUNE,6,30
3805,38,05,JULY,7,1
3805,38,05,AUGUST,8,"10,11"
3805,38,05,SEPTEMBER,9,"18,21"
3805,38,05,NOVEMBER,11,"6,9"
3806,38,06,MAY,5,"20,21"
3806,38,06,JUNE,6,30
3806,38,06,JULY,7,1
3806,38,06,AUGUST,8,"10,11"
3806,38,06,SEPTEMBER,9,"18,21"
3806,38,06,NOVEMBER,11,"10,11"
3807,38,07,MAY,5,"22,26"
3807,38,07,JULY,7,"2,6"
3807,38,07,AUGUST,8,"12,13"
3807,38,07,SEPTEMBER,9,"22,23"
3807,38,07,NOVEMBER,11,"12,13"
3808,38,08,MAY,5,"22,26"
3808,38,08,JULY,7,"2,6"
3808,38,08,AUGUST,8,"12,13"
3808,38,08,SEPTEMBER,9,"22,23"
3808,38,08,NOVEMBER,11,"16,17"
3809,38,09,MAY,5,"27,28"
3809,38,09,JULY,7,"7,8"
3809,38,09,AUGUST,8,"14,17"
3809,38,09,SEPTEMBER,9,"24,25"
3809,38,09,NOVEMBER,11,"18,19"
3810,38,10,MAY,5,29
3810,38,10,JUNE,6,1
3810,38,10,JULY,7,"9,10"
3810,38,10,AUGUST,8,"18,19"
3810,38,10,SEPTEMBER,9,"28,29"
3811,38,11,MAY,5,29
3811,38,11,JUNE,6,1
3811,38,11,JULY,7,"9,10"
3811,38,11,AUGUST,8,"18,19"
3811,38,11,SEPTEMBER,9,"28,29"
3812,38,12,JUNE,6,"2,3"
3812,38,12,JULY,7,"13,14"
3812,38,12,AUGUST,8,"20,21"
3812,38,12,SEPTEMBER,9,30
3812,38,12,OCTOBER,10,1
3813,38,13,JUNE,6,"2,3"
3813,38,13,JULY,7,"13,14"
3813,38,13,AUGUST,8,"20,21"
3813,38,13,SEPTEMBER,9,30
3813,38,13,OCTOBER,10,1
3814,38,14,JUNE,6,"4,5"
3814,38,14,JULY,7,"15,16"
3814,38,14,AUGUST,8,"24,25"
3814,38,14,OCTOBER,10,"2,5"
3815,38,15,JUNE,6,"4,5"
3815,38,15,JULY,7,"15,16"
3815,38,15,AUGUST,8,"24,25"
3815,38,15,OCTOBER,10,"2,5"
3816,38,16,JUNE,6,"8,9"
3816,38,16,JULY,7,"17,20"
3816,38,16,AUGUST,8,"26,27"
3816,38,16,OCTOBER,10,"6,7"
3817,38,17,JUNE,6,"8,9"
3817,38,17,JULY,7,"17,20"
3817,38,17,AUGUST,8,"26,27"
3817,38,17,OCTOBER,10,"6,7"
3818,38,18,JUNE,6,"10,11"
3818,38,18,JULY,7,"21,22"
3818,38,18,AUGUST,8,"28,31"
3818,38,18,OCTOBER,10,"8,9"
3819,38,19,JUNE,6,"12,15"
3819,38,19,JULY,7,"23,24"
3819,38,19,SEPTEMBER,9,"1,2"
3819,38,19,OCTOBER,10,"13,14"
3820,38,20,JUNE,6,"12,15"
3820,38,20,JULY,7,"23,24"
3820,38,20,SEPTEMBER,9,"1,2"
3820,38,20,OCTOBER,10,"13,14"
3821,38,21,JUNE,6,"16,17"
3821,38,21,JULY,7,"27,28"
3821,38,21,SEPTEMBER,9,"3,4"
3821,38,21,OCTOBER,10,"15,16"
3822,38,22,JUNE,6,"16,17"
3822,38,22,JULY,7,"27,28"
3822,38,22,SEPTEMBER,9,"3,4"
3822,38,22,OCTOBER,10,"15,16"
3823,38,23,JUNE,6,"18,19"
3823,38,23,JULY,7,"29,30"
3823,38,23,SEPTEMBER,9,"8,9"
3823,38,23,OCTOBER,10,"19,20"
3824,38,24,JUNE,6,"18,19"
3824,38,24,JULY,7,"29,30"
3824,38,24,SEPTEMBER,9,"8,9"
3824,38,24,OCTOBER,10,"21,22"
3825,38,25,JUNE,6,"22,23"
3825,38,25,JULY,7,31
3825,38,25,AUGUST,8,3
3825,38,25,SEPTEMBER,9,"10,11"
3825,38,25,OCTOBER,10,"23,26"
3901,39,01,JUNE,6,"25,26"
3901,39,01,AUGUST,8,"11,12"
3901,39,01,SEPTEMBER,9,"25,28"
3901,39,01,NOVEMBER,11,"11,12"
3902,39,02,JUNE,6,"29,30"
3902,39,02,AUGUST,8,"13,14"
3902,39,02,SEPTEMBER,9,"29,30"
3902,39,02,NOVEMBER,11,"13,16"
3903,39,03,MAY,5,"19,20"
3903,39,03,JULY,7,"1,2"
3903,39,03,AUGUST,8,"17,18"
3903,39,03,OCTOBER,10,"1,2"
3903,39,03,NOVEMBER,11,"17,18"
3904,39,04,JULY,7,"6,7"
3904,39,04,AUGUST,8,"19,20"
3904,39,04,OCTOBER,10,"5,6"
3904,39,04,NOVEMBER,11,"19,20"
3905,39,05,MAY,5,"21,22"
3905,39,05,JULY,7,"8,9"
3905,39,05,AUGUST,8,"21,24"
3905,39,05,OCTOBER,10,"7,8"
3906,39,06,MAY,5,"26,27"
3906,39,06,JULY,7,"10,13"
3906,39,06,AUGUST,8,"25,26"
3906,39,06,OCTOBER,10,"9,13"
3907,39,07,MAY,5,"28,29"
3907,39,07,JULY,7,"14,15"
3907,39,07,AUGUST,8,"27,28"
3907,39,07,OCTOBER,10,"14,15"
3908,39,08,JUNE,6,"1,2"
3908,39,08,JULY,7,"16,17"
3908,39,08,AUGUST,8,31
3908,39,08,SEPTEMBER,9,1
3908,39,08,OCTOBER,10,"16,19"
3909,39,09,JUNE,6,"3,4"
3909,39,09,JULY,7,"20,21"
3909,39,09,SEPTEMBER,9,"2,3"
3909,39,09,OCTOBER,10,"20,21"
3910,39,10,JUNE,6,"5,6"
3910,39,10,JULY,7,"22,23"
3910,39,10,SEPTEMBER,9,"4,8"
3910,39,10,OCTOBER,10,"22,23"
3911,39,11,JUNE,6,"9,10"
3911,39,11,JULY,7,"24,27"
3911,39,11,SEPTEMBER,9,"9,10"
3911,39,11,OCTOBER,10,"26,27"
3912,39,12,JUNE,6,"11,12"
3912,39,12,JULY,7,"28,29"
3912,39,12,SEPTEMBER,9,"11,14"
3912,39,12,OCTOBER,10,"28,29"
3913,39,13,JUNE,6,"15,16"
3913,39,13,JULY,7,"30,31"
3913,39,13,SEPTEMBER,9,"15,16"
3913,39,13,OCTOBER,10,30
3913,39,13,NOVEMBER,11,2
3914,39,14,JUNE,6,"17,18"
3914,39,14,AUGUST,8,"3,4"
3914,39,14,SEPTEMBER,9,"17,18"
3914,39,14,NOVEMBER,11,"3,4"
3915,39,15,JUNE,6,"19,22"
3915,39,15,AUGUST,8,"5,6"
3915,39,15,SEPTEMBER,9,"21,22"
3915,39,15,NOVEMBER,11,"5,6"
3916,39,16,JUNE,6,"23,24"
3916,39,16,AUGUST,8,"7,10"
3916,39,16,SEPTEMBER,9,"23,24"
3916,39,16,NOVEMBER,11,"9,10"
4001,40,01,MAY,5,18
4001,40,01,JULY,7,"1,2"
4001,40,01,AUGUST,8,"17,18"
4001,40,01,OCTOBER,10,"1,2"
4002,40,02,MAY,5,"19,20"
4002,40,02,JULY,7,"6,7"
4002,40,02,AUGUST,8,"19,20"
4002,40,02,OCTOBER,10,"5,6"
4003,40,03,MAY,5,"21,22"
4003,40,03,JULY,7,"8,9"
4003,40,03,AUGUST,8,"21,24"
4003,40,03,OCTOBER,10,"7,8"
4004,40,04,MAY,5,"26,27"
4004,40,04,JULY,7,"10,13"
4004,40,04,AUGUST,8,"25,26"
4004,40,04,OCTOBER,10,"9,13"
4005,40,05,MAY,5,"28,29"
4005,40,05,JULY,7,"14,15"
4005,40,05,AUGUST,8,"27,28"
4005,40,05,OCTOBER,10,"14,15"
4006,40,06,JUNE,6,"1,2"
4006,40,06,JULY,7,"16,17"
4006,40,06,AUGUST,8,31
4006,40,06,SEPTEMBER,9,1
4006,40,06,OCTOBER,10,"16,19"
4007,40,07,JUNE,6,"3,4"
4007,40,07,JULY,7,"20,21"
4007,40,07,SEPTEMBER,9,"2,3"
4007,40,07,OCTOBER,10,"20,21"
4008,40,08,JUNE,6,"5,8"
4008,40,08,JULY,7,"22,23"
4008,40,08,SEPTEMBER,9,"4,8"
4009,40,09,JUNE,6,"9,10"
4009,40,09,JULY,7,"24,27"
4010,40,10,JUNE,6,"11,12"
4010,40,10,JULY,7,"28,29"
4010,40,10,SEPTEMBER,9,"11,14"
4011,40,11,JUNE,6,"15,16"
4011,40,11,JULY,7,"30,31"
4011,40,11,SEPTEMBER,9,"15,16"
4012,40,12,JUNE,6,"17,18"
4012,40,12,AUGUST,8,"3,4"
4012,40,12,SEPTEMBER,9,"17,18"
4013,40,13,JUNE,6,"19,22"
4013,40,13,AUGUST,8,"5,6"
4013,40,13,SEPTEMBER,9,"21,22"
4014,40,14,JUNE,6,"23,24"
4014,40,14,AUGUST,8,"7,10"
4014,40,14,SEPTEMBER,9,"23,24"
4015,40,15,JUNE,6,"25,26"
4015,40,15,AUGUST,8,"11,12"
4015,40,15,SEPTEMBER,9,"25,28"
4016,40,16,JUNE,6,"29,30"
4016,40,16,AUGUST,8,"13,14"
4016,40,16,SEPTEMBER,9,"29,30"
4101,41,01,MAY,5,"19,20"
4101,41,01,JULY,7,"6,7"
4101,41,01,AUGUST,8,"19,20"
4101,41,01,OCTOBER,10,"5,6"
4102,41,02,MAY,5,"19,20"
4102,41,02,JULY,7,"6,7"
4102,41,02,AUGUST,8,"19,20"
4102,41,02,OCTOBER,10,"7,8"
4103,41,03,MAY,5,"21,22"
4103,41,03,JULY,7,"8,9"
4103,41,03,AUGUST,8,"21,24"
4103,41,03,OCTOBER,10,"9,13"
4104,41,04,MAY,5,"21,22"
4104,41,04,JULY,7,"8,9"
4104,41,04,AUGUST,8,"21,24"
4104,41,04,OCTOBER,10,"14,15"
4105,41,05,MAY,5,"26,27"
4105,41,05,JULY,7,"10,13"
4105,41,05,AUGUST,8,"25,26"
4105,41,05,OCTOBER,10,"16,19"
4106,41,06,MAY,5,"26,27"
4106,41,06,JULY,7,"10,13"
4106,41,06,AUGUST,8,"25,26"
4106,41,06,OCTOBER,10,"20,21"
4107,41,07,MAY,5,"28,29"
4107,41,07,JULY,7,"14,15"
4107,41,07,AUGUST,8,"27,28"
4107,41,07,OCTOBER,10,"22,23"
4108,41,08,MAY,5,"28,29"
4108,41,08,JULY,7,"14,15"
4108,41,08,AUGUST,8,"27,28"
4108,41,08,OCTOBER,10,"26,27"
4109,41,09,JUNE,6,"1,2"
4109,41,09,JULY,7,"16,17"
4109,41,09,AUGUST,8,31
4109,41,09,SEPTEMBER,9,1
4109,41,09,OCTOBER,10,"28,29"
4110,41,10,JUNE,6,"1,2"
4110,41,10,JULY,7,"16,17"
4110,41,10,AUGUST,8,31
4110,41,10,SEPTEMBER,9,1
4110,41,10,OCTOBER,10,30
4110,41,10,NOVEMBER,11,2
4111,41,11,JUNE,6,"3,4"
4111,41,11,JULY,7,"20,21"
4111,41,11,SEPTEMBER,9,"2,3"
4111,41,11,NOVEMBER,11,"3,4"
4112,41,12,JUNE,6,"3,4"
4112,41,12,JULY,7,"20,21"
4112,41,12,SEPTEMBER,9,"2,3"
4112,41,12,NOVEMBER,11,"5,6"
4113,41,13,JUNE,6,"5,8"
4113,41,13,JULY,7,"22,23"
4113,41,13,SEPTEMBER,9,"4,8"
4113,41,13,NOVEMBER,11,"9,10"
4114,41,14,JUNE,6,"5,8"
4114,41,14,JULY,7,"22,23"
4114,41,14,SEPTEMBER,9,"4,8"
4114,41,14,NOVEMBER,11,"11,12"
4115,41,15,JUNE,6,"9,10"
4115,41,15,JULY,7,"24,27"
4115,41,15,SEPTEMBER,9,"9,10"
4115,41,15,NOVEMBER,11,"13,16"
4116,41,16,JUNE,6,"9,10"
4116,41,16,JULY,7,"24,27"
4116,41,16,SEPTEMBER,9,"9,10"
4116,41,16,NOVEMBER,11,"17,18"
4117,41,17,JUNE,6,"11,12"
4117,41,17,JULY,7,"28,29"
4117,41,17,SEPTEMBER,9,"11,14"
4117,41,17,NOVEMBER,11,"19,20"
4118,41,18,JUNE,6,"11,12"
4118,41,18,JULY,7,"28,29"
4118,41,18,SEPTEMBER,9,"11,14"
4119,41,19,JUNE,6,"15,16"
4119,41,19,JULY,7,"30,31"
4119,41,19,SEPTEMBER,9,"15,16"
4120,41,20,JUNE,6,"15,16"
4120,41,20,JULY,7,"30,31"
4120,41,20,SEPTEMBER,9,"15,16"
4121,41,21,JUNE,6,"17,18"
4121,41,21,AUGUST,8,"3,4"
4121,41,21,SEPTEMBER,9,"17,18"
4122,41,22,JUNE,6,"17,18"
4122,41,22,AUGUST,8,"3,4"
4122,41,22,SEPTEMBER,9,"17,18"
4123,41,23,JUNE,6,"19,22"
4123,41,23,AUGUST,8,"5,6"
4123,41,23,SEPTEMBER,9,"21,22"
4124,41,24,JUNE,6,"19,22"
4124,41,24,AUGUST,8,"5,6"
4124,41,24,SEPTEMBER,9,"21,22"
4125,41,25,JUNE,6,"23,24"
4125,41,25,AUGUST,8,"7,10"
4125,41,25,SEPTEMBER,9,"23,24"
4126,41,26,JUNE,6,"23,24"
4126,41,26,AUGUST,8,"7,10"
4126,41,26,SEPTEMBER,9,"23,24"
4127,41,27,JUNE,6,"25,26"
4127,41,27,AUGUST,8,"11,12"
4127,41,27,SEPTEMBER,9,"25,28"
4128,41,28,JUNE,6,"25,26"
4128,41,28,AUGUST,8,"11,12"
4128,41,28,SEPTEMBER,9,"25,28"
4129,41,29,JUNE,6,"29,30"
4129,41,29,AUGUST,8,"13,14"
4129,41,29,SEPTEMBER,9,"29,30"
4130,41,30,JUNE,6,"29,30"
4130,41,30,AUGUST,8,"13,14"
4130,41,30,SEPTEMBER,9,"29,30"
4131,41,31,JULY,7,"1,2"
4131,41,31,AUGUST,8,"17,18"
4131,41,31,OCTOBER,10,"1,2"
4132,41,32,JULY,7,"1,2"
4132,41,32,AUGUST,8,"17,18"
4132,41,32,OCTOBER,10,"1,2"
4201,42,01,MAY,5,"19,20"
4201,42,01,JUNE,6,"4,5,23,24"
4201,42,01,JULY,7,"9,10,28,29"
4201,42,01,AUGUST,8,"13,14"
4201,42,01,SEPTEMBER,9,"1,2,17,18"
4201,42,01,OCTOBER,10,"6,7,22,23"
4201,42,01,NOVEMBER,11,"10,11"
4202,42,02,MAY,5,"1,4,21,22"
4202,42,02,JUNE,6,"9,10,25,26"
4202,42,02,JULY,7,"14,15,30,31"
4202,42,02,AUGUST,8,"18,19"
4202,42,02,SEPTEMBER,9,"3,4,22,23"
4202,42,02,OCTOBER,10,"8,9,27,28"
4202,42,02,NOVEMBER,11,"12,13"
4203,42,03,MAY,5,"26,27"
4203,42,03,JUNE,6,"11,12,30"
4203,42,03,JULY,7,"1,16,17"
4203,42,03,AUGUST,8,"4,5,20,21"
4203,42,03,SEPTEMBER,9,"8,9,24,25"
4203,42,03,OCTOBER,10,"13,14,29,30"
4203,42,03,NOVEMBER,11,"17,18"
4204,42,04,MAY,5,"28,29"
4204,42,04,JUNE,6,"16,17"
4204,42,04,JULY,7,"2,21,22"
4204,42,04,AUGUST,8,"6,7,25,26"
4204,42,04,SEPTEMBER,9,"10,11,29,30"
4204,42,04,OCTOBER,10,"15,16"
4204,42,04,NOVEMBER,11,"3,4,19,20"
4205,42,05,JUNE,6,"2,3,18,19"
4205,42,05,JULY,7,"7,8,23,24"
4205,42,05,AUGUST,8,"11,12,27,28"
4205,42,05,SEPTEMBER,9,"15,16"
4205,42,05,OCTOBER,10,"1,2,20,21"
4205,42,05,NOVEMBER,11,"5,6"
4206,42,06,MAY,5,"12,13,19,20,26,27"
4206,42,06,JUNE,6,"2,3,9,10,16,17,23,24,30"
4206,42,06,JULY,7,"1,7,8,14,15,21,22,28,29"
4206,42,06,AUGUST,8,"4,5,11,12,18,19,25,26"
4206,42,06,SEPTEMBER,9,"1,2,8,9,15,16,22,23"
4206,42,06,OCTOBER,10,"6,7,13,14,20,21,27,28"
4207,42,07,MAY,5,"14,15,21,22,28,29"
4207,42,07,JUNE,6,"4,5,11,12,18,19,25,26"
4207,42,07,JULY,7,"2,9,10,16,17,23,24,30,31"
4207,42,07,AUGUST,8,"6,7,13,14,20,21,27,28"
4207,42,07,SEPTEMBER,9,"3,4,10,11,17,18,24,25"
4207,42,07,OCTOBER,10,"1,2,8,9,15,16,22,23,29,30"
4207,42,07,NOVEMBER,11,"5,6,12,13"
4301,43,01,MAY,5,"18,19,20,21"
4301,43,01,JUNE,6,"26,29,30"
4301,43,01,JULY,7,1
4301,43,01,AUGUST,8,"6,7,10,11"
4301,43,01,SEPTEMBER,9,"16,17,18,21"
4301,43,01,OCTOBER,10,"27,28,29,30"
4302,43,02,MAY,5,"22,26,27,28"
4302,43,02,JULY,7,"2,6,7,8"
4302,43,02,AUGUST,8,"12,13,14,17"
4302,43,02,SEPTEMBER,9,"22,23,24,25"
4302,43,02,NOVEMBER,11,"2,3,4,5"
4303,43,03,MAY,5,29
4303,43,03,JUNE,6,"1,2,3"
4303,43,03,JULY,7,"9,10,13,14"
4303,43,03,AUGUST,8,"18,19,20,21"
4303,43,03,SEPTEMBER,9,"28,29,30"
4303,43,03,OCTOBER,10,1
4303,43,03,NOVEMBER,11,"6,9,10,11"
4304,43,04,JUNE,6,"4,5,8,9"
4304,43,04,JULY,7,"15,16,17,20"
4304,43,04,AUGUST,8,"24,25,26,27"
4304,43,04,OCTOBER,10,"2,5,6,7"
4304,43,04,NOVEMBER,11,"12,13,16,17"
4305,43,05,JUNE,6,"10,11,12,15"
4305,43,05,JULY,7,"21,22,23,24"
4305,43,05,AUGUST,8,"28,31"
4305,43,05,SEPTEMBER,9,"1,2"
4305,43,05,OCTOBER,10,"8,9,13,14"
4306,43,06,JUNE,6,"16,17,18,19"
4306,43,06,JULY,7,"27,28,29,30"
4306,43,06,SEPTEMBER,9,"3,4,8,9"
4306,43,06,OCTOBER,10,"15,16,19,20"
4306,43,06,NOVEMBER,11,"18,19,20,23"
4307,43,07,JUNE,6,"22,23,24,25"
4307,43,07,JULY,7,31
4307,43,07,AUGUST,8,"3,4,5"
4307,43,07,SEPTEMBER,9,"10,11,14,15"
4307,43,07,OCTOBER,10,"21,22,23,26"
4308,43,08,MAY,5,"2,3,9,10,16,17,23,24,30"
4308,43,08,JUNE,6,"1,7,8,14,15,21,22,28,29"
4308,43,08,JULY,7,"4,5,11,12,18,19,25,26"
4308,43,08,AUGUST,8,"1,2,8,9,15,16,22,23,29,30"
4308,43,08,SEPTEMBER,9,"6,7,13,14,20,21,27,28"
4401,44,01,JUNE,6,"16,17"
4401,44,01,JULY,7,"21,22"
4401,44,01,AUGUST,8,"24,25"
4401,44,01,SEPTEMBER,9,"28,29"
4401,44,01,NOVEMBER,11,"2,9"
4402,44,02,MAY,5,"18,19"
4402,44,02,JUNE,6,"18,19"
4402,44,02,JULY,7,"23,27"
4402,44,02,AUGUST,8,"26,27"
4402,44,02,SEPTEMBER,9,30
4402,44,02,OCTOBER,10,5
4402,44,02,NOVEMBER,11,"12,13"
4403,44,03,MAY,5,"20,21"
4403,44,03,JUNE,6,"22,23"
4403,44,03,JULY,7,"30,31"
4403,44,03,AUGUST,8,"28,31"
4403,44,03,OCTOBER,10,"8,9"
4403,44,03,NOVEMBER,11,"16,17"
4404,44,04,MAY,5,"22,26"
4404,44,04,JUNE,6,"24,25"
4404,44,04,JULY,7,"28,29"
4404,44,04,SEPTEMBER,9,"10,11"
4404,44,04,OCTOBER,10,"15,16"
4404,44,04,NOVEMBER,11,"18,19"
4405,44,05,MAY,5,"27,28"
4405,44,05,JUNE,6,"26,29"
4405,44,05,JULY,7,24
4405,44,05,AUGUST,8,3
4405,44,05,SEPTEMBER,9,"14,15"
4405,44,05,OCTOBER,10,"19,20"
4405,44,05,NOVEMBER,11,"20,23"
4406,44,06,JUNE,6,"8,11,30"
4406,44,06,JULY,7,9
4406,44,06,AUGUST,8,"14,17"
4406,44,06,SEPTEMBER,9,"16,17"
4406,44,06,OCTOBER,10,"21,22"
4408,44,08,JULY,7,"10,13"
4408,44,08,SEPTEMBER,9,"18,21"
4408,44,08,OCTOBER,10,"23,26"
4409,44,09,MAY,5,29
4409,44,09,JUNE,6,1
4409,44,09,JULY,7,"15,16"
4409,44,09,AUGUST,8,"10,13"
4409,44,09,SEPTEMBER,9,"22,23"
4409,44,09,OCTOBER,10,"27,28"
4410,44,10,JUNE,6,"4,5"
4410,44,10,JULY,7,"2,6"
4410,44,10,AUGUST,8,"6,7"
4410,44,10,SEPTEMBER,9,"3,4"
4410,44,10,OCTOBER,10,"1,2"
4410,44,10,NOVEMBER,11,"5,6"
4411,44,11,JUNE,6,"2,3"
4411,44,11,JULY,7,"1,7"
4411,44,11,AUGUST,8,"4,5"
4411,44,11,SEPTEMBER,9,"1,2"
4411,44,11,OCTOBER,10,"6,7"
4411,44,11,NOVEMBER,11,"3,4"
4412,44,12,JUNE,6,"12,15"
4412,44,12,JULY,7,"17,20"
4412,44,12,SEPTEMBER,9,"24,25"
