WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
2507,25,07,MAY,5,"18,19"
2507,25,07,JUNE,6,"15,16"
2507,25,07,JULY,7,"20,21"
2507,25,07,AUGUST,8,"17,18"
2507,25,07,SEPTEMBER,9,"15,21"
2507,25,07,OCTOBER,10,"19,20"
2507,25,07,NOVEMBER,11,"16,17"
2508,25,08,APRIL,4,"15,25"
2508,25,08,MAY,5,"20,23"
2508,25,08,JUNE,6,"17,27"
2508,25,08,JULY,7,"15,25"
2508,25,08,AUGUST,8,"19,22"
2508,25,08,SEPTEMBER,9,"16,26"
2508,25,08,OCTOBER,10,"21,24"
2508,25,08,NOVEMBER,11,"18,28"
2509,25,09,APRIL,4,"26,27"
2509,25,09,MAY,5,"24,25"
2509,25,09,JUNE,6,"22,28"
2509,25,09,JULY,7,"26,27"
2509,25,09,AUGUST,8,"23,24"
2509,25,09,SEPTEMBER,9,"27,28"
2509,25,09,OCTOBER,10,"25,26"
2509,25,09,NOVEMBER,11,"22,23"
2510,25,10,APRIL,4,"22,28"
2510,25,10,MAY,5,"26,27"
2510,25,10,JUNE,6,"23,24"
2510,25,10,JULY,7,"22,28"
2510,25,10,AUGUST,8,"25,26"
2510,25,10,SEPTEMBER,9,"22,23"
2510,25,10,OCTOBER,10,"27,28"
2510,25,10,NOVEMBER,11,25
2601,26,01,APRIL,4,"1,4"
2601,26,01,MAY,5,"3,4"
2601,26,01,JUNE,6,"3,6"
2601,26,01,JULY,7,"6,7"
2601,26,01,AUGUST,8,"5,22"
2601,26,01,SEPTEMBER,9,"7,22"
2601,26,01,OCTOBER,10,"7,24"
2602,26,02,APRIL,4,"5,6"
2602,26,02,MAY,5,"5,6"
2602,26,02,JUNE,6,"7,22"
2602,26,02,JULY,7,"22,25"
2602,26,02,AUGUST,8,"23,24"
2602,26,02,SEPTEMBER,9,"23,26"
2602,26,02,OCTOBER,10,"25,26"
2603,26,03,APRIL,4,"7,22"
2603,26,03,MAY,5,"23,24"
2603,26,03,JUNE,6,"23,24"
2603,26,03,JULY,7,"26,27"
2603,26,03,AUGUST,8,"25,26"
2603,26,03,SEPTEMBER,9,"27,28"
2603,26,03,OCTOBER,10,"27,28"
2604,26,04,APRIL,4,"25,26"
2604,26,04,MAY,5,"25,26"
2604,26,04,JUNE,6,"27,28"
2604,26,04,JULY,7,"28,29"
2604,26,04,AUGUST,8,"29,30"
2604,26,04,SEPTEMBER,9,"29,30"
2604,26,04,OCTOBER,10,31
2604,26,04,NOVEMBER,11,1
2605,26,05,APRIL,4,"8,14"
2605,26,05,MAY,5,"12,13"
2605,26,05,JUNE,6,"9,10"
2605,26,05,JULY,7,"8,14"
2605,26,05,AUGUST,8,"11,12"
2605,26,05,SEPTEMBER,9,"8,9"
2605,26,05,OCTOBER,10,"13,14"
2605,26,05,NOVEMBER,11,10
2606,26,06,APRIL,4,"11,18"
2606,26,06,MAY,5,"9,16"
2606,26,06,JUNE,6,"13,20"
2606,26,06,JULY,7,"11,18"
2606,26,06,AUGUST,8,"8,15"
2606,26,06,SEPTEMBER,9,"12,19"
2606,26,06,OCTOBER,10,17
2606,26,06,NOVEMBER,11,"14,21"
2607,26,07,APRIL,4,"12,13"
2607,26,07,MAY,5,"10,11"
2607,26,07,JUNE,6,"8,14"
2607,26,07,JULY,7,"12,13"
2607,26,07,AUGUST,8,"9,10"
2607,26,07,SEPTEMBER,9,"13,14"
2607,26,07,OCTOBER,10,"11,12"
2607,26,07,NOVEMBER,11,"8,9"
2608,26,08,APRIL,4,"15,21"
2608,26,08,MAY,5,"19,20"
2608,26,08,JUNE,6,"16,17"
2608,26,08,JULY,7,"15,21"
2608,26,08,AUGUST,8,"18,19"
2608,26,08,SEPTEMBER,9,"15,16"
2608,26,08,OCTOBER,10,"20,21"
2608,26,08,NOVEMBER,11,"17,18"
2609,26,09,APRIL,4,"19,20"
2609,26,09,MAY,5,"17,18"
2609,26,09,JUNE,6,"15,21"
2609,26,09,JULY,7,"19,20"
2609,26,09,AUGUST,8,"16,17"
2609,26,09,SEPTEMBER,9,"20,21"
2609,26,09,OCTOBER,10,"18,19"
2609,26,09,NOVEMBER,11,"15,16"
2610,26,10,APRIL,4,"27,28"
2610,26,10,MAY,5,"27,31"
2610,26,10,JUNE,6,"29,30"
2610,26,10,AUGUST,8,"1,2,31"
2610,26,10,SEPTEMBER,9,1
2610,26,10,OCTOBER,10,"3,4"
2610,26,10,NOVEMBER,11,"2,3"
2611,26,11,APRIL,4,29
2611,26,11,MAY,5,2
2611,26,11,JUNE,6,"1,2"
2611,26,11,JULY,7,"1,5"
2611,26,11,AUGUST,8,"3,4"
2611,26,11,SEPTEMBER,9,"2,6"
2611,26,11,OCTOBER,10,"5,6"
2611,26,11,NOVEMBER,11,"4,7"
2701,27,01,APRIL,4,"1,4"
2701,27,01,MAY,5,"13,16"
2701,27,01,JUNE,6,"27,28"
2701,27,01,AUGUST,8,"9,10"
2701,27,01,SEPTEMBER,9,"21,22"
2701,27,01,NOVEMBER,11,"3,4"
2702,27,02,APRIL,4,"5,6"
2702,27,02,MAY,5,"17,18"
2702,27,02,JUNE,6,"29,30"
2702,27,02,AUGUST,8,"11,12"
2702,27,02,SEPTEMBER,9,"23,26"
2702,27,02,NOVEMBER,11,"7,8"
2703,27,03,APRIL,4,"7,8"
2703,27,03,MAY,5,"19,20"
2703,27,03,JULY,7,"1,5"
2703,27,03,AUGUST,8,"15,16"
2703,27,03,SEPTEMBER,9,"27,28"
2703,27,03,NOVEMBER,11,"9,10"
2704,27,04,APRIL,4,"11,12"
2704,27,04,MAY,5,"23,24"
2704,27,04,JULY,7,"6,7"
2704,27,04,AUGUST,8,"17,18"
2704,27,04,SEPTEMBER,9,"29,30"
2704,27,04,NOVEMBER,11,"11,14"
2705,27,05,APRIL,4,"13,14"
2705,27,05,MAY,5,"25,26"
2705,27,05,JULY,7,"8,11"
2705,27,05,AUGUST,8,"19,22"
2705,27,05,OCTOBER,10,"3,4"
2705,27,05,NOVEMBER,11,"15,16"
2706,27,06,APRIL,4,"15,18"
2706,27,06,MAY,5,"27,31"
2706,27,06,JULY,7,"12,13"
2706,27,06,AUGUST,8,"23,24"
2706,27,06,OCTOBER,10,"5,6"
2706,27,06,NOVEMBER,11,"17,18"
2707,27,07,APRIL,4,"19,20"
2707,27,07,JUNE,6,"1,2"
2707,27,07,JULY,7,"14,15"
2707,27,07,AUGUST,8,"25,26"
2707,27,07,OCTOBER,10,"7,11"
2708,27,08,APRIL,4,"21,22"
2708,27,08,JUNE,6,"3,6"
2708,27,08,JULY,7,"18,19"
2708,27,08,AUGUST,8,"29,30"
2708,27,08,OCTOBER,10,"12,13"
2709,27,09,APRIL,4,"25,26"
2709,27,09,JUNE,6,"7,8"
2709,27,09,JULY,7,"20,21"
2709,27,09,AUGUST,8,31
2709,27,09,SEPTEMBER,9,1
2709,27,09,OCTOBER,10,"14,17"
2710,27,10,APRIL,4,"27,28"
2710,27,10,JUNE,6,"9,10"
2710,27,10,JULY,7,"22,25"
2710,27,10,SEPTEMBER,9,"2,6"
2710,27,10,OCTOBER,10,"18,19"
2711,27,11,APRIL,4,29
2711,27,11,MAY,5,2
2711,27,11,JUNE,6,"13,14"
2711,27,11,JULY,7,"26,27"
2711,27,11,SEPTEMBER,9,"7,8"
2711,27,11,OCTOBER,10,"20,21"
2712,27,12,MAY,5,"3,4"
2712,27,12,JUNE,6,"15,16"
2712,27,12,JULY,7,"28,29"
2712,27,12,SEPTEMBER,9,"9,12"
2712,27,12,OCTOBER,10,"24,25"
2714,27,14,MAY,5,"9,10"
2714,27,14,JUNE,6,"21,22"
2714,27,14,AUGUST,8,"3,4"
2714,27,14,SEPTEMBER,9,"15,16"
2714,27,14,OCTOBER,10,"28,31"
2715,27,15,MAY,5,"11,12"
2715,27,15,JUNE,6,"23,24"
2715,27,15,AUGUST,8,"5,8"
2715,27,15,SEPTEMBER,9,"19,20"
2715,27,15,NOVEMBER,11,"1,2"
2801,28,01,APRIL,4,"1,4"
2801,28,01,MAY,5,"9,10"
2801,28,01,JUNE,6,"15,16"
2801,28,01,JULY,7,"22,26"
2801,28,01,AUGUST,8,"29,30"
2801,28,01,OCTOBER,10,"5,6"
2801,28,01,NOVEMBER,11,"11,14"
2802,28,02,APRIL,4,"5,6"
2802,28,02,MAY,5,"11,12"
2802,28,02,JUNE,6,"17,20"
2802,28,02,JULY,7,"26,27"
2802,28,02,AUGUST,8,31
2802,28,02,SEPTEMBER,9,1
2802,28,02,OCTOBER,10,"7,11"
2802,28,02,NOVEMBER,11,"15,16"
2803,28,03,APRIL,4,"7,8"
2803,28,03,MAY,5,"13,16"
2803,28,03,JUNE,6,"21,22"
2803,28,03,JULY,7,"28,29"
2803,28,03,SEPTEMBER,9,"2,6"
2803,28,03,OCTOBER,10,"12,13"
2803,28,03,NOVEMBER,11,"17,18"
2804,28,04,APRIL,4,"11,12"
2804,28,04,MAY,5,"17,18"
2804,28,04,JUNE,6,"23,24"
2804,28,04,AUGUST,8,"1,2"
2804,28,04,SEPTEMBER,9,"7,8"
2804,28,04,OCTOBER,10,"14,17"
2805,28,05,APRIL,4,"13,14"
2805,28,05,MAY,5,"19,20"
2805,28,05,JUNE,6,"27,28"
2805,28,05,AUGUST,8,"3,4"
2805,28,05,SEPTEMBER,9,"9,12"
2805,28,05,OCTOBER,10,"18,19"
2806,28,06,APRIL,4,"15,18"
2806,28,06,MAY,5,"23,24"
2806,28,06,JUNE,6,"29,30"
2806,28,06,AUGUST,8,"5,8"
2806,28,06,SEPTEMBER,9,"13,14"
2806,28,06,OCTOBER,10,"20,21"
2807,28,07,APRIL,4,"19,20"
2807,28,07,MAY,5,"25,26"
2807,28,07,JULY,7,"1,5"
2807,28,07,AUGUST,8,"9,10"
2807,28,07,SEPTEMBER,9,"15,16"
2807,28,07,OCTOBER,10,"24,25"
2808,28,08,APRIL,4,"21,22"
2808,28,08,MAY,5,"27,31"
2808,28,08,JULY,7,"6,7"
2808,28,08,AUGUST,8,"11,12"
2808,28,08,SEPTEMBER,9,"19,20"
2808,28,08,OCTOBER,10,"26,27"
2809,28,09,APRIL,4,"25,26"
2809,28,09,JUNE,6,"1,2"
2809,28,09,JULY,7,"8,11"
2809,28,09,AUGUST,8,"15,16"
2809,28,09,SEPTEMBER,9,"21,22"
2809,28,09,OCTOBER,10,"28,31"
2810,28,10,APRIL,4,"27,28"
2810,28,10,JUNE,6,"3,6"
2810,28,10,JULY,7,"12,13"
2810,28,10,AUGUST,8,"17,18"
2810,28,10,SEPTEMBER,9,"23,26"
2810,28,10,NOVEMBER,11,"1,2"
2811,28,11,APRIL,4,29
2811,28,11,MAY,5,2
2811,28,11,JUNE,6,"7,8"
2811,28,11,JULY,7,"14,15"
2811,28,11,AUGUST,8,"19,22"
2811,28,11,SEPTEMBER,9,"27,28"
2811,28,11,NOVEMBER,11,"3,4"
2812,28,12,MAY,5,"3,4"
2812,28,12,JUNE,6,"9,10"
2812,28,12,JULY,7,"18,19"
2812,28,12,AUGUST,8,"23,24"
2812,28,12,SEPTEMBER,9,"29,30"
2812,28,12,NOVEMBER,11,"7,8"
2813,28,13,MAY,5,"5,6"
2813,28,13,JUNE,6,"13,14"
2813,28,13,JULY,7,"20,21"
2813,28,13,AUGUST,8,"25,26"
2813,28,13,OCTOBER,10,"3,4"
2813,28,13,NOVEMBER,11,"9,10"
2901,29,01,APRIL,4,"1,4"
2901,29,01,MAY,5,"11,12"
2901,29,01,JUNE,6,"21,22"
2901,29,01,AUGUST,8,"1,2"
2901,29,01,SEPTEMBER,9,"9,12"
2902,29,02,APRIL,4,"5,6"
2902,29,02,MAY,5,"13,16"
2902,29,02,JUNE,6,"23,24"
2902,29,02,AUGUST,8,"3,4"
2902,29,02,SEPTEMBER,9,"13,14"
2903,29,03,APRIL,4,"7,8"
2903,29,03,MAY,5,"17,18"
2903,29,03,JUNE,6,"27,28"
2903,29,03,AUGUST,8,"5,8"
2903,29,03,SEPTEMBER,9,"15,16"
2903,29,03,OCTOBER,10,"26,27"
2904,29,04,APRIL,4,"11,12"
2904,29,04,MAY,5,"19,20"
2904,29,04,JUNE,6,"29,30"
2904,29,04,AUGUST,8,"9,10"
2904,29,04,SEPTEMBER,9,"19,20"
2904,29,04,OCTOBER,10,"28,31"
2905,29,05,APRIL,4,"13,14"
2905,29,05,MAY,5,"23,24"
2905,29,05,JULY,7,"1,5"
2905,29,05,AUGUST,8,"11,12"
2905,29,05,SEPTEMBER,9,"21,22"
2905,29,05,NOVEMBER,11,"1,2"
2906,29,06,APRIL,4,"15,18"
2906,29,06,MAY,5,"25,26"
2906,29,06,AUGUST,8,"15,16"
2906,29,06,SEPTEMBER,9,"23,26"
2906,29,06,NOVEMBER,11,"3,4"
2907,29,07,APRIL,4,"19,20"
2907,29,07,MAY,5,"27,31"
2907,29,07,JULY,7,"8,11"
2907,29,07,AUGUST,8,"17,18"
2907,29,07,SEPTEMBER,9,"27,28"
2908,29,08,APRIL,4,"21,22"
2908,29,08,JUNE,6,"1,2"
2908,29,08,JULY,7,"12,13"
2908,29,08,AUGUST,8,"19,22"
2908,29,08,SEPTEMBER,9,"29,30"
2908,29,08,NOVEMBER,11,"9,10"
2909,29,09,APRIL,4,"25,26"
2909,29,09,JUNE,6,"3,6"
2909,29,09,JULY,7,"14,15"
2909,29,09,AUGUST,8,"23,24"
2909,29,09,OCTOBER,10,"3,4"
2909,29,09,NOVEMBER,11,"11,14"
2910,29,10,APRIL,4,"27,28"
2910,29,10,JUNE,6,"7,8"
2910,29,10,JULY,7,"18,19"
2910,29,10,AUGUST,8,"25,26"
2910,29,10,OCTOBER,10,"5,6"
2910,29,10,NOVEMBER,11,"15,16"
2911,29,11,APRIL,4,29
2911,29,11,MAY,5,2
2911,29,11,JUNE,6,"9,10"
2911,29,11,JULY,7,"20,21"
2911,29,11,AUGUST,8,"29,30"
2911,29,11,OCTOBER,10,"7,11"
2911,29,11,NOVEMBER,11,"17,18"
2912,29,12,MAY,5,"3,4"
2912,29,12,JUNE,6,"13,14"
2912,29,12,JULY,7,"22,25"
2912,29,12,AUGUST,8,31
2912,29,12,SEPTEMBER,9,1
2912,29,12,OCTOBER,10,"12,13"
2913,29,13,MAY,5,"5,6"
2913,29,13,JUNE,6,"15,16"
2913,29,13,JULY,7,"26,27"
2913,29,13,SEPTEMBER,9,"2,6"
2913,29,13,OCTOBER,10,"14,17"
2914,29,14,MAY,5,"9,10"
2914,29,14,JUNE,6,"17,20"
2914,29,14,JULY,7,"28,29"
2914,29,14,SEPTEMBER,9,"7,8"
2914,29,14,OCTOBER,10,"18,19"
3001,30,01,APRIL,4,"1,4,29"
3001,30,01,MAY,5,"2,27"
3001,30,01,JUNE,6,"1,28,29"
3001,30,01,JULY,7,"27,28"
3001,30,01,AUGUST,8,"24,25"
3001,30,01,SEPTEMBER,9,"22,23"
3001,30,01,OCTOBER,10,"21,24"
3002,30,02,APRIL,4,"5,6"
3002,30,02,MAY,5,"3,4"
3002,30,02,JUNE,6,"2,3,30"
3002,30,02,JULY,7,"1,29"
3002,30,02,AUGUST,8,"1,26,29"
3002,30,02,SEPTEMBER,9,"26,27"
3002,30,02,OCTOBER,10,"25,26"
3003,30,03,APRIL,4,"7,8"
3003,30,03,MAY,5,"5,6"
3003,30,03,JUNE,6,"6,7"
3003,30,03,JULY,7,"5,6"
3003,30,03,AUGUST,8,"2,3,30,31"
3003,30,03,SEPTEMBER,9,"28,29"
3003,30,03,OCTOBER,10,"27,28"
3004,30,04,APRIL,4,"11,12"
3004,30,04,MAY,5,"9,10"
3004,30,04,JUNE,6,"8,9"
3004,30,04,JULY,7,"7,8"
3004,30,04,AUGUST,8,"4,5"
3004,30,04,SEPTEMBER,9,"1,2,30"
3004,30,04,OCTOBER,10,"3,31"
3004,30,04,NOVEMBER,11,1
3005,30,05,APRIL,4,"13,14"
3005,30,05,MAY,5,"11,12"
3005,30,05,JUNE,6,"10,13"
3005,30,05,JULY,7,"11,12"
3005,30,05,AUGUST,8,"8,9"
3005,30,05,SEPTEMBER,9,"6,7"
3005,30,05,OCTOBER,10,"4,5"
3005,30,05,NOVEMBER,11,"2,3"
3006,30,06,APRIL,4,"15,18"
3006,30,06,MAY,5,"13,16"
3006,30,06,JUNE,6,"14,15"
3006,30,06,JULY,7,"13,14"
3006,30,06,AUGUST,8,"10,11"
3006,30,06,SEPTEMBER,9,"8,9"
3006,30,06,OCTOBER,10,"6,7"
3006,30,06,NOVEMBER,11,"4,7"
3007,30,07,APRIL,4,"19,20"
3007,30,07,MAY,5,"17,18"
3007,30,07,JUNE,6,"16,17"
3007,30,07,JULY,7,"15,18"
3007,30,07,AUGUST,8,"12,15"
3007,30,07,SEPTEMBER,9,"12,13"
3007,30,07,OCTOBER,10,"11,12"
3007,30,07,NOVEMBER,11,"8,9"
3008,30,08,APRIL,4,"21,22"
3008,30,08,MAY,5,"19,20"
3008,30,08,JUNE,6,"20,21"
3008,30,08,JULY,7,"19,20"
3008,30,08,AUGUST,8,"16,17"
3008,30,08,SEPTEMBER,9,"14,15"
3008,30,08,OCTOBER,10,"13,14"
3008,30,08,NOVEMBER,11,"10,11"
3009,30,09,APRIL,4,"25,26"
3009,30,09,MAY,5,"23,24"
3009,30,09,JUNE,6,"22,23"
3009,30,09,JULY,7,"21,22"
3009,30,09,AUGUST,8,"18,19"
3009,30,09,SEPTEMBER,9,"16,19"
3009,30,09,OCTOBER,10,"17,18"
3009,30,09,NOVEMBER,11,"14,15"
3010,30,10,APRIL,4,"27,28"
3010,30,10,MAY,5,"25,26"
3010,30,10,JUNE,6,"24,27"
3010,30,10,JULY,7,"25,26"
3010,30,10,AUGUST,8,"22,23"
3010,30,10,SEPTEMBER,9,"20,21"
3010,30,10,OCTOBER,10,"19,20"
3010,30,10,NOVEMBER,11,"16,17"
3101,31,01,APRIL,4,"1,4"
3101,31,01,MAY,5,"5,6"
3101,31,01,JUNE,6,"9,10"
3101,31,01,JULY,7,"14,15"
3101,31,01,AUGUST,8,"17,18"
3101,31,01,SEPTEMBER,9,"21,22"
3101,31,01,OCTOBER,10,"26,27"
3102,31,02,APRIL,4,"5,6"
3102,31,02,MAY,5,"9,10"
3102,31,02,JUNE,6,"13,14"
3102,31,02,JULY,7,"18,19"
3102,31,02,AUGUST,8,"19,22"
3102,31,02,SEPTEMBER,9,"23,26"
3102,31,02,OCTOBER,10,"28,31"
3103,31,03,APRIL,4,"7,8"
3103,31,03,MAY,5,"11,12"
3103,31,03,JUNE,6,"15,16"
3103,31,03,JULY,7,"20,21"
3103,31,03,AUGUST,8,"23,24"
3103,31,03,SEPTEMBER,9,"27,28"
3103,31,03,NOVEMBER,11,"1,2"
3104,31,04,APRIL,4,"11,12"
3104,31,04,MAY,5,"13,16"
3104,31,04,JUNE,6,"17,20"
3104,31,04,JULY,7,"22,25"
3104,31,04,AUGUST,8,"25,26"
3104,31,04,SEPTEMBER,9,"29,30"
3104,31,04,NOVEMBER,11,"3,4"
3105,31,05,APRIL,4,"13,14"
3105,31,05,MAY,5,"17,18"
3105,31,05,JUNE,6,"21,22"
3105,31,05,JULY,7,"26,27"
3105,31,05,AUGUST,8,"29,30"
3105,31,05,OCTOBER,10,"3,4"
3105,31,05,NOVEMBER,11,"7,8"
3106,31,06,APRIL,4,"15,18"
3106,31,06,MAY,5,"19,20"
3106,31,06,JUNE,6,"23,24"
3106,31,06,JULY,7,"28,29"
3106,31,06,AUGUST,8,31
3106,31,06,SEPTEMBER,9,1
3106,31,06,OCTOBER,10,"5,6"
3106,31,06,NOVEMBER,11,"9,10"
3107,31,07,APRIL,4,"19,20"
3107,31,07,MAY,5,"23,24"
3107,31,07,JUNE,6,"27,28"
3107,31,07,AUGUST,8,"1,2"
3107,31,07,SEPTEMBER,9,"2,6"
3107,31,07,OCTOBER,10,"7,11"
3107,31,07,NOVEMBER,11,"11,14"
3108,31,08,APRIL,4,"21,22"
3108,31,08,MAY,5,"25,26"
3108,31,08,JUNE,6,"29,30"
3108,31,08,AUGUST,8,"3,4"
3108,31,08,SEPTEMBER,9,"7,8"
3108,31,08,OCTOBER,10,"12,13"
3108,31,08,NOVEMBER,11,"15,16"
3109,31,09,APRIL,4,"25,26"
3109,31,09,MAY,5,"27,31"
3109,31,09,JULY,7,"1,5"
3109,31,09,AUGUST,8,"5,8"
3109,31,09,SEPTEMBER,9,"9,12"
3109,31,09,OCTOBER,10,"14,17"
3109,31,09,NOVEMBER,11,"17,18"
3110,31,10,APRIL,4,"27,28"
3110,31,10,JUNE,6,"1,2"
3110,31,10,JULY,7,"6,7"
3110,31,10,AUGUST,8,"9,10"
3110,31,10,SEPTEMBER,9,"13,14"
3110,31,10,OCTOBER,10,"18,19"
3111,31,11,APRIL,4,29
3111,31,11,MAY,5,2
3111,31,11,JUNE,6,"3,6"
3111,31,11,JULY,7,"8,11"
3111,31,11,AUGUST,8,"11,12"
3111,31,11,SEPTEMBER,9,"15,16"
3111,31,11,OCTOBER,10,"20,21"
3112,31,12,MAY,5,"3,4"
3112,31,12,JUNE,6,"7,8"
3112,31,12,JULY,7,"12,13"
3112,31,12,AUGUST,8,"15,16"
3112,31,12,SEPTEMBER,9,"19,20"
3112,31,12,OCTOBER,10,"24,25"
3201,32,01,APRIL,4,"1,4"
3201,32,01,MAY,5,"11,12"
3201,32,01,JUNE,6,"21,22"
3201,32,01,AUGUST,8,"2,3"
3201,32,01,SEPTEMBER,9,"12,13"
3201,32,01,OCTOBER,10,"21,24"
3202,32,02,APRIL,4,"5,6"
3202,32,02,MAY,5,"13,16"
3202,32,02,JUNE,6,"23,24"
3202,32,02,AUGUST,8,"4,5"
3202,32,02,SEPTEMBER,9,"14,15"
3202,32,02,OCTOBER,10,"25,26"
3203,32,03,APRIL,4,"7,8"
3203,32,03,MAY,5,"17,18"
3203,32,03,JUNE,6,"27,28"
3203,32,03,AUGUST,8,"8,9"
3203,32,03,SEPTEMBER,9,"16,19"
3203,32,03,OCTOBER,10,"27,28"
3204,32,04,APRIL,4,"11,12"
3204,32,04,MAY,5,"19,20"
3204,32,04,JUNE,6,"29,30"
3204,32,04,AUGUST,8,"10,11"
3204,32,04,SEPTEMBER,9,"20,21"
3204,32,04,OCTOBER,10,31
3204,32,04,NOVEMBER,11,1
3205,32,05,APRIL,4,"13,14"
3205,32,05,MAY,5,"23,24"
3205,32,05,JULY,7,"5,6"
3205,32,05,AUGUST,8,"12,15"
3205,32,05,SEPTEMBER,9,"22,23"
3206,32,06,APRIL,4,"15,18"
3206,32,06,MAY,5,"25,26"
3206,32,06,JULY,7,"7,8"
3206,32,06,AUGUST,8,"16,17"
3206,32,06,SEPTEMBER,9,"26,27"
3206,32,06,NOVEMBER,11,"4,7"
3207,32,07,APRIL,4,"19,20"
3207,32,07,MAY,5,"27,31"
3207,32,07,JULY,7,"11,12"
3207,32,07,AUGUST,8,"18,19"
3207,32,07,SEPTEMBER,9,"28,29"
3207,32,07,NOVEMBER,11,"8,9"
3208,32,08,APRIL,4,"21,22"
3208,32,08,JUNE,6,"1,2"
3208,32,08,JULY,7,"13,14"
3208,32,08,AUGUST,8,"22,23"
3208,32,08,SEPTEMBER,9,30
3208,32,08,OCTOBER,10,3
3208,32,08,NOVEMBER,11,"10,11"
3209,32,09,APRIL,4,"25,26"
3209,32,09,JUNE,6,"3,6"
3209,32,09,JULY,7,"15,18"
3209,32,09,AUGUST,8,"24,25"
3209,32,09,OCTOBER,10,"4,5"
3209,32,09,NOVEMBER,11,"14,15"
3210,32,10,APRIL,4,"27,28"
3210,32,10,JUNE,6,"7,8"
3210,32,10,JULY,7,"19,20"
3210,32,10,AUGUST,8,"26,29"
3210,32,10,OCTOBER,10,"6,7"
3210,32,10,NOVEMBER,11,"16,17"
3211,32,11,APRIL,4,29
3211,32,11,MAY,5,2
3211,32,11,JUNE,6,"9,10"
3211,32,11,JULY,7,"21,22"
3211,32,11,AUGUST,8,"30,31"
3211,32,11,OCTOBER,10,"11,12"
3212,32,12,MAY,5,"3,4"
3212,32,12,JUNE,6,"13,14"
3212,32,12,JULY ,7,"25,26"
3212,32,12,SEPTEMBER,9,"1,2"
3212,32,12,OCTOBER,10,"13,14"
3213,32,13,MAY,5,"5,6"
3213,32,13,JUNE,6,"15,16"
3213,32,13,JULY ,7,"27,28"
3213,32,13,SEPTEMBER,9,"6,7"
3213,32,13,OCTOBER,10,"17,18"
3214,32,14,MAY,5,"9,10"
3214,32,14,JUNE,6,"17,20"
3214,32,14,JULY ,7,29
3214,32,14,AUGUST,8,1
3214,32,14,SEPTEMBER,9,"8,9"
3214,32,14,OCTOBER,10,"19,20"
3301,33,01,APRIL,4,"1,4"
3301,33,01,MAY,5,"11,12"
3301,33,01,JUNE,6,"21,22"
3301,33,01,AUGUST,8,"1,2"
3301,33,01,SEPTEMBER,9,"9,12"
3301,33,01,OCTOBER,10,"20,21"
3302,33,02,APRIL,4,"5,6"
3302,33,02,MAY,5,"13,16"
3302,33,02,JUNE,6,"23,24"
3302,33,02,AUGUST,8,"3,4"
3302,33,02,SEPTEMBER,9,"13,14"
3302,33,02,OCTOBER,10,"24,25"
3303,33,03,APRIL,4,"7,8"
3303,33,03,MAY,5,"17,18"
3303,33,03,JUNE,6,"27,28"
3303,33,03,AUGUST,8,"5,8"
3303,33,03,SEPTEMBER,9,"15,16"
3303,33,03,OCTOBER,10,"26,27"
3304,33,04,APRIL,4,"11,12"
3304,33,04,MAY,5,"19,20"
3304,33,04,JUNE,6,"29,30"
3304,33,04,AUGUST,8,"9,10"
3304,33,04,SEPTEMBER,9,"19,20"
3304,33,04,OCTOBER,10,"28,31"
3305,33,05,APRIL,4,"13,14"
3305,33,05,MAY,5,"23,24"
3305,33,05,JULY,7,"1,5"
3305,33,05,AUGUST,8,"11,12"
3305,33,05,SEPTEMBER,9,"21,22"
3305,33,05,NOVEMBER,11,"1,2"
3306,33,06,APRIL,4,"15,18"
3306,33,06,MAY,5,"25,26"
3306,33,06,JULY,7,"6,7"
3306,33,06,AUGUST,8,"15,16"
3306,33,06,SEPTEMBER,9,"23,26"
3306,33,06,OCTOBER,10,"3,4"
3307,33,07,APRIL,4,"19,20"
3307,33,07,MAY,5,"27,31"
3307,33,07,JULY,7,"8,11"
3307,33,07,AUGUST,8,"17,18"
3307,33,07,SEPTEMBER,9,"27,28"
3307,33,07,NOVEMBER,11,"7,8"
3308,33,08,APRIL,4,"21,22"
3308,33,08,JUNE,6,"1,2"
3308,33,08,JULY,7,"12,13"
3308,33,08,AUGUST,8,"19,22"
3308,33,08,SEPTEMBER,9,"29,30"
3308,33,08,NOVEMBER,11,"9,10"
3309,33,09,APRIL,4,"25,26"
3309,33,09,JUNE,6,"3,6"
3309,33,09,JULY,7,"14,15"
3309,33,09,AUGUST,8,"23,24"
3309,33,09,OCTOBER,10,"3,4"
3309,33,09,NOVEMBER,11,"11,14"
3310,33,10,APRIL,4,"27,28"
3310,33,10,JUNE,6,"7,8"
3310,33,10,JULY,7,"18,19"
3310,33,10,AUGUST,8,"25,26"
3310,33,10,OCTOBER,10,"5,6"
3310,33,10,NOVEMBER,11,"15,16"
3311,33,11,APRIL,4,29
3311,33,11,MAY,5,2
3311,33,11,JUNE,6,"9,10"
3311,33,11,JULY,7,"20,21"
3311,33,11,AUGUST,8,"29,30"
3311,33,11,OCTOBER,10,"7,11"
3311,33,11,NOVEMBER,11,"17,18"
3312,33,12,MAY,5,"3,4"
3312,33,12,JUNE,6,"13,14"
3312,33,12,JULY,7,"22,25"
3312,33,12,AUGUST,8,31
3312,33,12,SEPTEMBER,9,1
3312,33,12,OCTOBER,10,"12,13"
3313,33,13,MAY,5,"5,6"
3313,33,13,JUNE,6,"15,16"
